true_label,risk_score,classification,severity,ae_flagged,km_flagged
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5557,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4413,SUSPECT,MEDIUM,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4607,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5585,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.2153,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4769,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.471,ROGUE,HIGH,True,False
RECON-OSSCAN,0.2431,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.523,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5594,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
BENIGN,0.296,KNOWN,LOW,False,False
DNS_SPOOFING,0.0434,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4942,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5571,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.4845,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4399,SUSPECT,MEDIUM,True,False
DDOS-TCP_FLOOD,0.3897,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3262,SUSPECT,MEDIUM,True,False
VULNERABILITYSCAN,0.0301,KNOWN,LOW,False,False
DDOS-TCP_FLOOD,0.4339,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.3176,SUSPECT,MEDIUM,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.1582,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4543,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.0103,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.6446,ROGUE,HIGH,True,True
DOS-SYN_FLOOD,0.5549,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.3799,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.3315,SUSPECT,MEDIUM,True,False
DOS-UDP_FLOOD,0.4197,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4713,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.5446,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.3821,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4345,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.066,KNOWN,LOW,False,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4633,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4869,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4897,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5606,ROGUE,HIGH,True,False
RECON-OSSCAN,0.165,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.1533,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-HTTP_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.1969,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3613,SUSPECT,MEDIUM,True,False
VULNERABILITYSCAN,0.1752,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.0001,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.453,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4685,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.3443,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5572,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
COMMANDINJECTION,0.2705,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4317,SUSPECT,MEDIUM,True,False
DDOS-TCP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5438,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.4669,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.0785,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.4103,SUSPECT,MEDIUM,True,False
DOS-SYN_FLOOD,0.5151,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.458,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5155,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5166,ROGUE,HIGH,True,False
BENIGN,0.2369,KNOWN,LOW,False,False
DDOS-TCP_FLOOD,0.495,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.3664,SUSPECT,MEDIUM,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5407,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4244,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4736,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4607,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4986,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4954,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3634,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4543,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4474,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.2686,KNOWN,LOW,False,False
BENIGN,0.3746,SUSPECT,MEDIUM,False,True
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DICTIONARYBRUTEFORCE,0.1777,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3001,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4329,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.4407,SUSPECT,MEDIUM,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5356,ROGUE,HIGH,True,False
BENIGN,0.4754,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5575,ROGUE,HIGH,True,False
BENIGN,0.1163,KNOWN,LOW,False,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.3837,SUSPECT,MEDIUM,True,False
DOS-UDP_FLOOD,0.3095,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4359,SUSPECT,MEDIUM,True,False
BENIGN,0.0388,KNOWN,LOW,False,False
DDOS-TCP_FLOOD,0.4407,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4979,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.3831,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4739,ROGUE,HIGH,True,False
BENIGN,0.3188,SUSPECT,MEDIUM,False,True
DDOS-SYN_FLOOD,0.471,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.4747,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.0318,KNOWN,LOW,False,False
DDOS-SYN_FLOOD,0.5101,ROGUE,HIGH,True,False
DOS-UDP_FLOOD,0.3381,SUSPECT,MEDIUM,True,False
DOS-TCP_FLOOD,0.4973,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4478,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5244,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4721,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.5038,ROGUE,HIGH,True,False
DNS_SPOOFING,0.1822,KNOWN,LOW,False,False
RECON-OSSCAN,0.1038,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3526,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4856,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5587,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.1009,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.372,SUSPECT,MEDIUM,True,False
RECON-OSSCAN,0.5379,ROGUE,HIGH,False,True
RECON-HOSTDISCOVERY,0.1013,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3115,SUSPECT,MEDIUM,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4791,ROGUE,HIGH,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5422,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4791,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.3945,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5003,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4953,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.1503,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.4638,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.3797,SUSPECT,MEDIUM,True,False
RECON-OSSCAN,0.1244,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.483,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3011,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4644,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4772,ROGUE,HIGH,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
RECON-HOSTDISCOVERY,0.2074,KNOWN,LOW,False,False
DDOS-TCP_FLOOD,0.4835,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.464,ROGUE,HIGH,False,True
RECON-OSSCAN,0.1225,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.0197,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.4656,ROGUE,HIGH,True,False
BENIGN,0.0809,KNOWN,LOW,False,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.2283,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.2482,KNOWN,LOW,False,False
DDOS-SYN_FLOOD,0.5036,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5451,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.2708,KNOWN,LOW,False,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.3897,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.3672,SUSPECT,MEDIUM,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.0641,KNOWN,LOW,False,False
BENIGN,0.2579,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.2942,KNOWN,LOW,False,False
RECON-PORTSCAN,0.0451,KNOWN,LOW,False,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.495,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4011,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3488,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4437,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4019,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5373,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.3547,SUSPECT,MEDIUM,True,False
DOS-HTTP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.0761,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.0938,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.5335,ROGUE,HIGH,True,False
BENIGN,0.0556,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.3292,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.3102,SUSPECT,MEDIUM,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4958,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.0696,KNOWN,LOW,False,False
DDOS-UDP_FLOOD,0.4878,ROGUE,HIGH,True,False
RECON-HOSTDISCOVERY,0.6265,ROGUE,HIGH,True,True
MITM-ARPSPOOFING,0.3003,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.0974,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.3528,SUSPECT,MEDIUM,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
RECON-PORTSCAN,0.448,ROGUE,HIGH,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5055,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.1894,KNOWN,LOW,False,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3419,SUSPECT,MEDIUM,True,False
VULNERABILITYSCAN,0.2999,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4553,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.2607,KNOWN,LOW,False,False
DOS-TCP_FLOOD,0.4853,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.5083,ROGUE,HIGH,True,False
DDOS-SYN_FLOOD,0.531,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.6547,ROGUE,HIGH,True,True
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4122,SUSPECT,MEDIUM,True,False
DDOS-UDP_FLOOD,0.4717,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4897,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.3733,SUSPECT,MEDIUM,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-HTTP_FLOOD,0.3727,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5273,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.3435,SUSPECT,MEDIUM,True,False
DDOS-SYN_FLOOD,0.5366,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.5287,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.3083,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4572,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.076,KNOWN,LOW,False,False
DOS-SYN_FLOOD,0.5345,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.4223,SUSPECT,MEDIUM,True,False
DOS-SYN_FLOOD,0.3871,SUSPECT,MEDIUM,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4734,ROGUE,HIGH,True,False
DDOS-UDP_FLOOD,0.4087,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3366,SUSPECT,MEDIUM,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
RECON-OSSCAN,0.407,SUSPECT,MEDIUM,False,True
VULNERABILITYSCAN,0.1948,KNOWN,LOW,False,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4953,ROGUE,HIGH,True,False
DOS-TCP_FLOOD,0.3715,SUSPECT,MEDIUM,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
VULNERABILITYSCAN,0.0705,KNOWN,LOW,False,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4454,ROGUE,HIGH,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYN_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3025,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4667,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.3716,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.3729,SUSPECT,MEDIUM,True,False
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4038,SUSPECT,MEDIUM,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.4774,ROGUE,HIGH,True,False
DOS-SYN_FLOOD,0.3275,SUSPECT,MEDIUM,True,False
MITM-ARPSPOOFING,0.1688,KNOWN,LOW,False,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3001,KNOWN,LOW,True,False
DDOS-ICMP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.3359,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5418,ROGUE,HIGH,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
BENIGN,0.0452,KNOWN,LOW,False,False
MIRAI-GREETH_FLOOD,0.3003,KNOWN,LOW,True,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.5282,ROGUE,HIGH,True,False
VULNERABILITYSCAN,0.0466,KNOWN,LOW,False,False
DDOS-SYNONYMOUSIP_FLOOD,0.5336,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.1227,KNOWN,LOW,False,False
DOS-UDP_FLOOD,0.4955,ROGUE,HIGH,True,False
DDOS-TCP_FLOOD,0.4405,SUSPECT,MEDIUM,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
BENIGN,0.0529,KNOWN,LOW,False,False
BENIGN,0.1232,KNOWN,LOW,False,False
MITM-ARPSPOOFING,0.1731,KNOWN,LOW,False,False
VULNERABILITYSCAN,0.1211,KNOWN,LOW,False,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DNS_SPOOFING,0.3038,KNOWN,LOW,True,False
DDOS-RSTFINFLOOD,0.3,KNOWN,LOW,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.4486,ROGUE,HIGH,True,False
DDOS-UDP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-TCP_FLOOD,0.4773,ROGUE,HIGH,True,False
DDOS-ICMP_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-SYN_FLOOD,0.4827,ROGUE,HIGH,True,False
MITM-ARPSPOOFING,0.0249,KNOWN,LOW,False,False
MIRAI-GREIP_FLOOD,0.3,KNOWN,LOW,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.531,ROGUE,HIGH,True,False
MIRAI-UDPPLAIN,0.3,KNOWN,LOW,True,False
DDOS-UDP_FLOOD,0.3066,KNOWN,LOW,True,False
MITM-ARPSPOOFING,0.3377,SUSPECT,MEDIUM,True,False
DDOS-SYNONYMOUSIP_FLOOD,0.5117,ROGUE,HIGH,True,False
RECON-PORTSCAN,0.5011,ROGUE,HIGH,True,False
DDOS-PSHACK_FLOOD,0.3,KNOWN,LOW,True,False
RECON-PORTSCAN,0.7584,ROGUE,CRITICAL,True,True
MIRAI-GREETH_FLOOD,0.3,KNOWN,LOW,True,False
DOS-TCP_FLOOD,0.4901,ROGUE,HIGH,True,False
RECON-HOSTDISCOVERY,0.2379,KNOWN,LOW,False,False
DDOS-ACK_FRAGMENTATION,0.3,KNOWN,LOW,True,False
DOS-UDP_FLOOD,0.3772,SUSPECT,MEDIUM,True,False
DOS-HTTP_FLOOD,0.3,KNOWN,LOW,True,False
